time_utc,lat,lon,alt,vel_e,vel_n,vel_u,pitch,roll,yaw
1553744543.66576,34.2814332913721,117.119096062221,-25.1513037077159,-13.8827794210714,30.2690853434656,-0.0570014155471528,0.0616336809316311,1.39994340460263,88.321051775111
1553744543.67576,34.281436019892,117.119094554299,-25.1518404305029,-13.8867025160334,30.2642439048198,-0.0503431418563589,0.0433373790793812,1.37780420952277,88.3321166083228
1553744543.68576,34.2814387484539,117.119093046552,-25.152344599309,-13.8795366642639,30.2700154285857,-0.0504906193694662,0.0274984756463578,1.36938445465215,88.3407600290781
1553744543.69576,34.2814414773083,117.119091539465,-25.1528549412132,-13.8745735138558,30.2707316154292,-0.051577761477769,0.0224097385439693,1.36077995400306,88.3493629767289
1553744543.70575,34.2814442064238,117.119090032925,-25.1533901634758,-13.8694424650382,30.2758100936092,-0.0554666910376877,0.0270374648547568,1.34662928754583,88.3594703219062
1553744543.71575,34.281446936014,117.119088526845,-25.1540385573339,-13.8661153743313,30.2812638064571,-0.0742120805739973,0.0398194175639659,1.35350940061796,88.3691558208976
1553744543.72575,34.2814496658277,117.119087020981,-25.15481938017,-13.8654563739297,30.2807661161187,-0.0819524866532758,0.0571592812189904,1.36864203225473,88.3800425681692
1553744543.73575,34.2814523952722,117.119085515049,-25.155658361585,-13.8673749328703,30.2730744079387,-0.0858437963524419,0.0769195070910012,1.37078294915707,88.3916768266066
1553744543.74575,34.2814551240931,117.11908400853,-25.1565013462193,-13.8762536009113,30.2669315462249,-0.0827531305027487,0.0938364721511768,1.35365361096768,88.4033189064215
1553744543.75575,34.2814578523962,117.119082501044,-25.1574030927371,-13.8852001618053,30.2615869960341,-0.0975961730571779,0.106187194166462,1.33332695909592,88.4142716672949
1553744543.76575,34.2814605801252,117.119080992545,-25.158358085643,-13.894887090695,30.2541943241751,-0.0934024081120737,0.108608428635118,1.32396618862491,88.4248982834902
1553744543.77575,34.2814633075585,117.119079483054,-25.1592315387779,-13.9034828699629,30.2550252244792,-0.0812882188726079,0.102758606949064,1.31260749821103,88.4369406906145
1553744543.78575,34.2814660351603,117.119077972408,-25.1599721607749,-13.9161503328875,30.2579341426777,-0.066836180525394,0.0878531178957175,1.27223511453845,88.4496885791314
1553744543.79575,34.2814687630869,117.119076460964,-25.1606483440062,-13.9181752572229,30.2622312868298,-0.0684004657309647,0.067755425905842,1.23911796292361,88.4654004797367
1553744543.80575,34.2814714912555,117.119074949106,-25.1613248413299,-13.9237874170726,30.2633017935791,-0.0668989990173375,0.045398329047625,1.23172560535598,88.4818561625626
1553744543.81575,34.2814742197345,117.119073437164,-25.1619402038062,-13.9197045650869,30.2691189517073,-0.0561734962469788,0.0229120438981872,1.22935219842542,88.4955213152795
1553744543.82575,34.2814769483315,117.119071925715,-25.1624827857223,-13.9147043648435,30.2659201029797,-0.0523428869765592,0.010246465645368,1.21678745859416,88.5090489870489
1553744543.83576,34.2814796768388,117.119070415087,-25.1629718717817,-13.9045991217336,30.2671291970387,-0.0454743249028579,0.00789084640221759,1.19555800571222,88.5227599473996
1553744543.84576,34.2814824055987,117.119068905426,-25.1634980528359,-13.8968844444685,30.2715217201998,-0.0597618859307929,0.0183600112038124,1.19564590413753,88.5355498082409
1553744543.85576,34.2814851343482,117.119067396291,-25.1640976184143,-13.8949313557415,30.2669002402695,-0.0601512297498359,0.0351187860079267,1.18699004147192,88.5473013172041
1553744543.86576,34.2814878627019,117.119065887119,-25.164748841206,-13.8975403464913,30.262739938477,-0.0700933285927866,0.0563809811826456,1.18528692638404,88.5591852970137
1553744543.87576,34.2814905908529,117.119064377321,-25.165425644311,-13.9064662078751,30.262405301662,-0.0652672924033562,0.0688070282752315,1.17896387434978,88.5683922759834
1553744543.88576,34.2814933189442,117.1190628669,-25.1660946097416,-13.9090229967352,30.2614132665555,-0.0685257937227377,0.0785918765161975,1.16025843438095,88.5796021045076
1553744543.89576,34.2814960469027,117.119061355938,-25.1667526310934,-13.9164184718313,30.2594595325414,-0.0630784766338689,0.0852988268586322,1.13646424219684,88.5919654738232
1553744543.90576,34.2814987750955,117.119059844265,-25.1674069966756,-13.9221163578077,30.2666129797654,-0.0677946397949987,0.0868466935784725,1.13474716777039,88.6033383371779
1553744543.91576,34.2815015036954,117.11905833157,-25.1680500450919,-13.9352452259441,30.2684891464873,-0.0608150434790792,0.0790431635531876,1.12959166501848,88.6153934857708
1553744543.92576,34.2815042326442,117.119056818016,-25.1686079118256,-13.937925196465,30.274354028755,-0.0507583032629983,0.0653160551352023,1.12396222286951,88.6304744927376
1553744543.93576,34.281506961984,117.119055304006,-25.1690742808229,-13.9436390629902,30.2771632908596,-0.0425154961893473,0.0466351976808554,1.1205504102229,88.6454088766034
